gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000155066,PROM2,3.90665787278,0.154420565375,9.35815089959e-05,0.0506702993333,0.141746603095,0.00027650094194,0.000540038040443,6,16,16
ENSG00000120896,SORBS3,3.86868982708,0.139642900665,0.000109421731073,0.0528827065997,0.0644777468632,0.0163434959976,0.0162448229226,30,34,34
ENSG00000178226,PRSS36,-3.85381489117,-0.0741881073114,0.000116291530486,0.172725298873,0.162941348757,8.760907825e-05,0.00020147703104,50,50,50
ENSG00000161609,CCDC155,-3.84295308812,-0.0644451785468,0.000121562711684,0.261281274441,0.585565357715,2.52984466488e-18,3.2919923362e-16,47,50,50
ENSG00000188672,RHCE,3.80392862924,0.122667650136,0.000142419228935,0.0768014959745,0.217210190558,4.16813716919e-06,1.46921205188e-05,12,15,15
ENSG00000167395,ZNF646,-3.80279576174,-0.0886910736946,0.000143072302614,0.12756863311,0.08677773421,0.00507477594504,0.00620786493176,31,39,39
ENSG00000138175,ARL3,-3.79603308219,-0.0557204634743,0.000147029886657,0.343049953089,0.19535558576,1.44902997737e-05,4.34713214378e-05,73,82,82
ENSG00000124613,ZNF391,3.74208965741,0.0606041149676,0.000182496377229,0.271410129715,0.335881887512,2.6689263307e-09,2.30252427264e-08,40,51,51
ENSG00000040933,INPP4A,3.72035077114,0.13608369798,0.000198946268354,0.04778148897,0.0661850859745,0.0149397682196,0.0151337493363,17,18,18
ENSG00000182963,GJC1,-3.71019644167,-0.119440989124,0.000207098486943,0.076023024398,0.164095355795,8.22472415279e-05,0.000191116539783,11,12,12
ENSG00000090238,YPEL3,-3.63919893539,-0.0551831064926,0.000273487469342,0.29823728255,0.307219818832,1.74870105272e-08,1.17953486342e-07,34,48,48
